Name,SMILES,Senolytic,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,0,5.341120559334845,5.341120559334845,0.9208390022675739,0.9208390022675739,0.5731348904238733,10.0,296.5520000000001,276.39200000000005,296.05093264,94,0,0.75,1.0,1.1875,2.2924875731149372,4.041784405967148,200.8589190857419,12.55204176387779,10.355847477601559,13.621833801312464,7.599284072575288,5.5237150319078925,8.490041527096679,3.0430618966044296,6.440025306611316,2.2275241501885508,5.9590137618538765,1.140309120830211,4.199059082202097,0.4799999999999999,2714.3052865680856,16.48,9.503950075898128,5.702690372404801,117.90714002929566,9.799819461700956,8.641068171117942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43574688609339,49.282744751535944,26.1790256236503,0.0,0.0,54.66461100998478,0.0,9.799819461700956,0.0,27.694948798762496,26.1790256236503,0.0,0.0,0.0,0.0,0.0,0.0,46.023542838866845,44.6199132564692,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,34.82009379476824,0.0,21.587795952773448,0.0,37.49476826046345,24.43574688609339,1.841678004535148,10.68224111866969,4.329057067271353,0.0,0.0,0.0,0.0,0.0,12.296283068783069,3.184074074074074,0.8,16,0,2,0,0,0,0,0,0,4,0,6,4,0,0,0,0,3.6212000000000026,86.22000000000004,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acetylsalicylsalicylic acid,CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O,0,12.184767573696146,12.184767573696146,0.025825774754346442,-1.2114156326110688,0.6890062124965186,9.863636363636363,300.266,288.17,300.06338810399996,112,0,0.8181818181818182,1.3181818181818181,1.8636363636363635,2.470641476475883,2.307751761658154,734.9208195249171,16.112519696192862,11.607257201336282,11.607257201336282,10.48607100299237,6.307176352752752,6.307176352752752,4.280634647000929,4.280634647000929,2.680783473113601,2.680783473113601,1.766294811156816,1.766294811156816,-3.1499999999999995,78583.6934422684,15.242870965490551,6.534127910162483,3.485401978967044,125.45415629448851,14.580253302440804,22.6259266499618,0.0,0.0,0.0,17.90791586385555,4.794537184071822,9.589074368143644,0.0,0.0,24.26546827384644,24.26546827384644,6.923737199690624,0.0,28.963864854656265,17.90791586385555,0.0,0.0,0.0,6.923737199690624,0.0,59.65783953108687,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,23.014443258696254,4.794537184071822,0.0,27.639714551228256,48.53093654769288,0.0,0.0,0.0,89.90000000000002,17.90791586385555,14.383611552215466,0.0,22.6259266499618,0.0,0.0,37.255572541998674,18.19910120538483,0.0,0.0,14.580253302440804,10.029861347316704,0.0,34.313964384013985,9.06201041412892,-0.11230625892332191,-2.6399616559586776,11.802937732561649,0.0,1.2101607035274062,0.0,0.0625,22,1,6,0,0,0,2,0,2,5,1,6,4,0,0,0,2,2.5293,76.11080000000004,0,0,0,0,1,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mianserine hydrochloride,CN1CCN2c3ccccc3Cc3ccccc3C2C1,0,2.6122685185185186,2.6122685185185186,0.4940740740740739,0.4940740740740739,0.7212588245608211,21.65,264.372,244.21199999999993,264.16264864,102,0,0.9,1.65,2.55,2.6141296973388872,1.9017661245550799,634.8202783238603,13.526733258565956,11.919006738452742,11.919006738452742,9.826499840494925,7.436433325672088,7.436433325672088,5.975738149618502,5.975738149618502,4.679497501823577,4.679497501823577,3.6398866710785605,3.6398866710785605,-1.7999999999999994,76322.13064350616,11.97999288002848,4.637130177514793,1.831999373482653,120.18615504528896,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.46456947923127,36.225215149155794,25.32165549242129,6.041840829147961,0.0,5.687386274683562,0.0,4.899909730850478,0.0,12.462662452073971,31.581850931265393,65.22129102278387,0.0,0.0,4.899909730850478,5.687386274683562,0.0,0.0,31.581850931265397,6.4208216229260096,0.0,22.73219530423895,48.53093654769288,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,6.041840829147961,26.055090840663734,22.37774074977455,0.0,0.0,65.37842799207102,0.0,0.0,0.0,5.062546296296297,0.0,5.8951880196523065,0.0,18.370962537792895,1.0585922146636433,3.379824499244142,2.232886432350718,0.3333333333333333,20,0,2,0,2,2,2,0,2,2,0,2,0,0,1,1,4,3.0839000000000016,83.27400000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nocodazole,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,0,12.264686485335385,12.264686485335385,0.04409528008734309,-0.6074615399164458,0.7282278318175113,10.523809523809524,301.327,290.23900000000003,301.05211221200005,106,0,1.3333333333333333,2.1904761904761907,2.9047619047619047,3.1391916341188657,1.9285444012390132,808.1033892437083,14.819626477379408,11.044308372493168,11.860804953420894,10.169035095596021,6.101036400261128,6.980689211516023,4.24034563338049,5.188039826379362,2.896073279838672,3.7647029467132698,1.9039730635441812,2.5897407636764562,-2.669999999999999,107840.65020688539,13.319405260810983,5.372133619700066,2.632903728993828,123.32061148606078,9.720841474747257,0.0,0.0,11.731584227351433,0.0,6.093240070938415,10.111325788078153,9.77851570501903,0.0,11.336785877934737,6.06636706846161,29.645531044312353,5.563451491696996,23.020346170211354,14.325937321943691,40.195011611457105,0.0,9.967957041894417,0.0,0.0,12.426586145283864,46.15249679817226,0.0,0.0,5.316788604006331,10.742876465058316,0.0,11.336785877934737,28.9542396004753,4.736862953800049,0.0,15.235135869470117,35.711898112773966,0.0,11.033401435232523,0.0,84.07999999999998,6.093240070938415,9.589074368143644,0.0,11.731584227351433,15.957299403014558,5.516700717616262,18.44658341921227,24.26546827384644,11.446429838927525,20.021608599700794,0.0,4.498269774290698,1.3965657955994353,31.224401884708072,4.30638687561036,1.8833424928613425,0.2314348964894608,8.793462200511263,-0.6074615399164458,0.0,1.273597619845816,0.07142857142857142,21,2,6,0,0,0,1,2,3,5,2,7,3,0,0,0,3,3.0337000000000005,79.87290000000003,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R(-) Apomorphine hydrochloride hemihydrate,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3.CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,0,10.260321948223734,10.260321948223734,0.01627456538170846,-0.03799343348450468,0.2166412476091889,20.35,534.6560000000003,500.38400000000036,534.251857568,204,0,0.55,0.975,1.4,2.964845235304311,1.3224999650591676e-07,1539.7529178917725,27.706013344398023,22.854125490394544,22.854125490394544,19.32940759589289,14.055169182776783,14.055169182776783,11.592641221111206,11.592641221111206,9.4421603145806,9.4421603145806,7.348707146619669,7.348707146619669,-3.999999999999999,1749414879.8413846,25.0,9.288337924701562,3.7026,233.93121577025826,20.426109579362823,0.0,22.99804733313562,0.0,0.0,0.0,9.799819461700956,0.0,0.0,0.0,48.53093654769288,96.4189765275576,36.300097453515065,0.0,20.426109579362823,0.0,0.0,9.799819461700956,0.0,37.76696814999996,27.18485677717953,94.04437963479809,0.0,45.2518532999236,0.0,0.0,22.99804733313562,0.0,57.410785818243305,25.683286491704038,0.0,45.46439060847789,60.6636706846161,0.0,22.253805966787983,0.0,87.4,0.0,20.426109579362823,0.0,22.99804733313562,12.083681658295921,72.15350825371117,22.253805966787983,12.13273413692322,12.13273413692322,60.293365837824986,0.0,0.0,0.0,4.775154950869236,40.11823916603679,11.415634920634922,-0.04343773620559244,20.391275037792898,3.8785137944066514,2.139918745275888,4.324701121189216,0.29411764705882354,40,4,6,2,2,4,4,0,4,6,4,6,0,0,0,0,8,5.699800000000009,155.97319999999976,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amoxapine,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,0,6.204052395649618,6.204052395649618,0.6908708900226761,0.6908708900226761,0.8093498766353519,16.954545454545453,313.788,297.66,313.09818981199993,112,0,1.0454545454545454,1.8636363636363635,2.727272727272727,2.7198561361241294,1.8840897775171102,738.4339512236613,14.940946820939052,12.05051896354658,12.806447909565035,10.809663088089318,7.422997374340849,7.8009618473500755,5.382726484697242,5.8191622651692265,3.9105674387483513,4.14566454153609,2.8122574839958574,2.984360507948725,-2.0399999999999996,209135.17801885656,13.611106605640474,5.629587732114244,2.4456707425611706,133.92337538654567,14.953561288656857,17.272517893724736,5.749511833283905,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,23.733674027155736,30.33183534230805,31.201658937391628,5.563451491696996,4.736862953800049,23.123945950673345,0.0,10.216698334856808,4.992404732635669,0.0,26.1790256236503,53.05065428466959,0.0,11.49902366656781,10.05365155780638,5.687386274683562,11.49902366656781,11.600939890232516,36.91455514025805,0.0,0.0,5.563451491696996,47.45697421186694,5.022633313741326,0.0,0.0,36.86,0.0,0.0,0.0,0.0,5.022633313741326,54.764506842355935,0.0,0.0,42.46456947923127,10.216698334856808,21.330207576668233,6.0629675296044345,6.204052395649618,7.165216049382716,4.060823316466505,1.7999584278155711,2.5062866118669698,13.553123075361833,0.0,3.7586837049634667,0.0,0.23529411764705882,22,1,4,0,2,2,2,0,2,4,1,5,0,0,1,1,4,3.4292000000000025,88.60770000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyproheptadine hydrochloride,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,0,2.427401738473167,2.427401738473167,1.1632893990929705,1.1632893990929705,0.5791645622326819,17.863636363636363,287.4060000000001,266.23799999999994,287.167399672,110,0,0.7272727272727273,1.2272727272727273,1.7727272727272727,2.72774219796766,1.9631480815500688,705.4815373524832,14.940946820939052,13.04914341214241,13.04914341214241,10.826499840494925,8.102160049622393,8.102160049622393,6.289663546508975,6.289663546508975,4.846861124118005,4.846861124118005,3.584014256986162,3.584014256986162,-2.119999999999999,214727.8658240142,13.53656022299379,5.583074218125634,2.3181268273363704,132.14194165390688,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.25608129142991,47.71622572538645,13.08951281182515,0.0,0.0,17.72514474373703,0.0,4.899909730850478,0.0,12.841643245852019,20.13718479450234,76.35784704455014,0.0,0.0,0.0,0.0,0.0,0.0,25.03709452535282,0.0,0.0,35.09544921264,54.10404107776215,0.0,17.72514474373703,0.0,3.24,0.0,0.0,0.0,0.0,0.0,13.08951281182515,40.668553742709264,5.573104530069267,0.0,72.63055847488832,0.0,0.0,0.0,2.427401738473167,0.0,8.539594671201815,0.0,17.61481009070295,6.871388888888888,2.326578798185941,2.220225812547241,0.23809523809523808,22,0,1,1,1,2,2,0,2,1,0,1,0,0,1,1,4,4.697900000000004,94.56500000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Famotidine,N=C(CCSCc1csc(N=C(N)N)n1)NS(N)(=O)=O,0,10.664226143631911,10.664226143631911,0.04067662304359598,-3.8537629078012476,0.2531425773300557,11.05,337.456,322.33600000000007,337.04493572,112,0,1.55,2.25,2.85,2.6848048032036034,2.294960787164561,590.9666010281885,15.173362107437434,10.366390063637379,12.815879806420558,9.25983881233692,5.2578957897487575,8.838568617304464,3.586296862817096,6.822164152709262,1.7761694698610995,4.0830961919541355,1.098087252686495,3.204470144415871,-1.37,18919.819448175793,16.683676865271067,7.422318703285096,7.275833665396974,124.28559613101791,11.46733495432437,5.835619785757269,5.959554568743835,5.131558479839333,10.209329170397666,0.0,10.131378470243611,10.12295225855515,25.17208666635572,11.336785877934737,0.0,0.0,23.306591606885505,5.693927994848461,8.417796984328938,50.234732832063955,5.409283605791522,9.706073385399296,21.59871342456798,12.1736752296728,5.752853606746789,11.073990765314376,0.0,0.0,21.328403556384398,5.131558479839333,0.0,23.098670827325854,30.94980346652404,15.962182777144456,5.409283605791522,12.114749617774471,10.372467503101584,0.0,0.0,0.0,173.32999999999998,10.209329170397666,8.417796984328938,0.0,18.215995977427113,16.63726569333291,5.693927994848461,23.098670827325854,0.0,10.102157634918003,9.976383253582878,22.015592297723835,23.23280910528947,2.837329949107997,8.014027385620098,14.437853800694501,11.301824683220527,1.0100847712626218,0.0,0.2698332126060301,0.0,-3.8537629078012476,0.375,20,8,9,0,0,0,0,1,1,7,5,12,7,0,0,0,1,-0.5583299999999989,82.33239999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Danazol,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,0,11.075594510391138,11.075594510391138,0.11357418430335087,-0.9088588382884017,0.7210430866196731,47.76,337.46300000000014,310.24700000000007,337.20417910400005,132,0,1.24,2.04,2.84,3.1430761564958596,1.5319846700877746,801.194381990157,17.449382989376332,15.21652456490737,15.21652456490737,11.91158036151885,9.759733317157632,9.759733317157632,9.394049305057951,9.394049305057951,8.665479099986475,8.665479099986475,7.13647503854675,7.13647503854675,-1.5299999999999998,860454.8147546195,15.703697309398914,4.796470926146428,1.7927603361670434,149.4111683415793,9.629622331814055,5.601050810983688,5.760247418874442,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,30.497676505431606,74.1904800751969,10.978441961093775,6.196843571613076,9.629622331814055,6.076020106833881,0.0,5.156663257125445,28.58369907727774,64.394276570847,0.0,23.093647012253783,0.0,12.343784214475903,0.0,0.0,0.0,0.0,15.864241462949838,6.4208216229260096,40.92748329175364,63.69610304750874,16.293043038655693,0.0,6.076020106833881,0.0,46.260000000000005,5.601050810983688,5.106527394840706,0.0,10.82998093879356,17.75371813848418,44.28517715643051,11.984273114623004,5.573104530069267,6.196843571613076,31.000592082196217,10.946444832593606,5.43159951074859,0.0,0.0,15.091949997987156,1.9898099857226852,5.63748482178429,0.0,17.386856012345504,4.712299671411775,0.0,0.6818181818181818,25,1,3,4,0,4,0,1,1,3,1,3,0,3,0,3,5,4.221000000000004,96.35280000000006,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nicorandil,O=C(NCCO[N+](=O)[O-])c1cccnc1,0,11.312827853363569,11.312827853363569,0.07808295540438381,-0.9065189594356267,0.4205636945214959,9.333333333333334,211.17700000000002,202.10499999999996,211.059305768,80,0,1.6666666666666667,2.466666666666667,3.066666666666667,2.2489215122875863,2.282270098685993,340.9998353379908,11.096011838247808,7.751034991986968,7.751034991986968,7.198377302757662,4.154489943275799,4.154489943275799,2.5544316279156334,2.5544316279156334,1.5080411868293848,1.5080411868293848,0.8838766938102657,0.8838766938102657,-2.1799999999999997,2437.8309193197438,10.898003120124804,5.529158500897423,4.028918378975259,85.17782117876975,10.154377187742964,6.606881964512918,0.0,0.0,10.993798772284048,0.0,9.77851570501903,0.0,0.0,10.114318268765572,0.0,12.13273413692322,18.93844354913873,5.563451491696996,14.718744810740997,5.907179729351506,0.0,10.30076712495354,0.0,0.0,13.151638370425493,40.20419104061193,0.0,0.0,5.316788604006331,0.0,0.0,0.0,29.12941566365675,4.8375885837366335,10.114318268765572,10.357988675768818,24.526421280149375,0.0,0.0,0.0,94.36,5.086619042932543,14.908855452837393,0.0,19.058818099777,5.563451491696996,0.0,6.196843571613076,18.3295777085363,0.0,15.138355708690174,0.0,0.0,0.0,28.869301890139283,11.314001830300532,0.4014843159486019,-0.3379185563114129,3.2213549540186444,2.954682548141693,-0.08957364890400576,0.0,0.25,15,1,7,0,0,0,0,1,1,5,1,7,5,0,0,0,1,0.01969999999999983,49.51660000000002,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Pioglitazone,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,0,11.588954461894337,11.588954461894337,0.2111869285253365,-0.3366340883386687,0.8252539098127764,16.76,356.44700000000006,336.2870000000001,356.1194635,130,0,1.12,1.88,2.48,2.9403236738977303,1.4692122407891937,744.269451387341,17.648053602125596,14.02743603561861,14.843932616546336,12.135361590784806,8.30809598360393,9.187748794858827,5.841075773509387,7.01660443953235,4.032613321522031,5.014012207794475,2.5490693420359603,3.408747017202477,-2.34,630076.0794321968,17.481981873183322,8.160013239239413,4.823773952272115,150.73141270671883,4.736862953800049,5.749511833283905,0.0,5.907179729351506,5.239211713172287,0.0,19.889841493097183,0.0,0.0,0.0,36.884723354466566,42.16764743463084,18.311593189387548,11.856819994495092,14.325937321943691,22.908276391914907,0.0,10.30076712495354,0.0,31.436140098450828,6.606881964512918,59.415876960625184,0.0,5.749511833283905,10.05365155780638,4.794537184071822,5.749511833283905,11.761884949391115,27.98718995796609,24.05700205284985,0.0,23.744568177933076,42.59504598238274,0.0,0.0,0.0,68.28999999999999,0.0,9.589074368143644,0.0,16.396329472505965,13.027703587438928,41.61041951507249,5.563451491696996,0.0,36.52867891392113,23.29087139310577,4.736862953800049,5.75105266334929,1.048949612935306,27.19178190044931,1.6988987298357607,3.254947897030676,0.5744901679305301,11.778819630838445,4.19476739594816,2.672958668349188,0.0,0.3157894736842105,25,1,5,0,1,1,1,1,2,5,1,6,7,0,1,1,3,3.159600000000001,97.87770000000003,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Nomifensine maleate,CN1Cc2c(N)cccc2C(c2ccccc2)C1,0,6.117203640715546,6.117203640715546,0.43374999999999986,0.43374999999999986,0.7740399810607017,19.5,238.334,220.18999999999994,238.146998576,92,0,1.0555555555555556,1.8333333333333333,2.611111111111111,2.4003118523969404,2.107473718104637,548.2783480249916,12.535169427003234,10.634929849769314,10.634929849769314,8.75402019542349,6.362196750754461,6.362196750754461,5.0750402750907995,5.0750402750907995,3.7481259908904025,3.7481259908904025,2.847146316552829,2.847146316552829,-1.7999999999999994,19557.74097333027,11.299504890713681,4.4649612493444435,1.8880742346082224,108.0421589968343,10.633577208012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.46456947923127,29.804393526229784,24.69480513267011,0.0,0.0,5.687386274683562,0.0,4.899909730850478,0.0,12.462662452073968,19.32609586575195,65.22129102278387,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,18.492338119440245,6.544756405912575,0.0,22.60826052125238,48.53093654769288,0.0,0.0,0.0,29.259999999999998,0.0,0.0,0.0,0.0,5.917906046161393,18.776899086508713,16.690354475090988,0.0,6.06636706846161,54.412151192758934,5.733667477162185,0.0,0.0,2.343611111111111,0.0,11.08505936633913,0.43374999999999986,16.97376314877803,0.0,2.0057608182161752,2.1580555555555554,0.25,18,2,2,0,1,1,2,0,2,2,1,2,1,0,0,0,3,2.8461000000000016,75.47340000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aliskiren hemifumarate,COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,0,12.935120733619963,12.935120733619963,0.008291749771941692,-0.854188491235397,0.19299410257077063,15.076923076923077,551.7690000000003,498.34500000000037,551.393436416,224,0,1.0256410256410255,1.6923076923076923,2.230769230769231,2.8703669491495503,2.867822381624609,889.4486344862585,29.75034789769755,25.289055477210997,25.289055477210997,18.2264889529647,14.028562495885428,14.028562495885428,11.907301854130504,11.907301854130504,7.496766685195254,7.496766685195254,4.390102547168238,4.390102547168238,-2.36,113229431.7073057,34.667292576419214,16.676544552009165,11.729020527127858,234.87757108345326,36.10123981457156,0.0,11.49902366656781,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,33.761315867224106,68.55984303526367,38.64200440993839,25.235636362935534,28.906190624384497,11.814359458703011,0.0,5.316788604006331,40.55394960836672,79.37151690674402,33.978115417493484,23.762552697081826,0.0,11.49902366656781,26.2578494659308,0.0,11.49902366656781,0.0,63.04480948793345,20.7467589448697,29.08661465404235,66.36833955861876,18.19910120538483,0.0,0.0,0.0,146.13,29.385883461805943,14.69560176298435,0.0,30.70856985051288,37.05151526468105,18.405094737549014,0.0,28.067069481936315,32.046575604766076,19.16426300338758,25.67792381572452,16.501967288126878,0.0,24.54594312778798,13.863342003207158,12.19251200785158,0.792422144978854,5.468085168613355,1.5602036738506257,12.869599797759602,3.2892581211572987,0.7333333333333333,39,6,9,0,0,0,1,0,1,7,4,9,19,0,0,0,1,3.2935000000000043,154.54329999999976,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
